leafValue(clip(getData(":pwr" ?result "tran") (VAR("T") / 2) (32.5 * VAR("T"))) "Design_Point" 1.0) X,leafValue(clip(getData(":pwr" ?result "tran") (VAR("T") / 2) (32.5 * VAR("T"))) "Design_Point" 1.0) Y
3.034379850799326e-07,7.363772526768794e-06
3.034418562682237e-07,7.04553109016885e-06
3.034455211829973e-07,6.824894303659828e-06
3.034493121230882e-07,6.642574185677288e-06
3.034537504052005e-07,6.465087587666965e-06
3.03462236240819e-07,6.181978949858725e-06
3.034749055234052e-07,5.840300306067588e-06
3.034933472390962e-07,5.504455153879843e-06
3.035077735689226e-07,5.377561043613643e-06
3.035149867338359e-07,5.331121516026499e-06
3.035294130636624e-07,5.260380968467984e-06
3.035432214766842e-07,5.212842759713021e-06
3.035698286194238e-07,5.153769762102227e-06
3.036129140550766e-07,5.100417471288946e-06
3.036753708389751e-07,5.056674620054544e-06
3.037560798837522e-07,5.022398975033411e-06
3.038642708798196e-07,4.994696749711507e-06
3.040108603046367e-07,4.973934570256033e-06
3.041910215968228e-07,4.962438504164385e-06
3.044744280377265e-07,4.959526766255242e-06
3.045455187731507e-07,4.959520831479844e-06
3.046877002439989e-07,4.959518287009294e-06
3.04876255202324e-07,4.959521567484559e-06
3.05253365118974e-07,4.959530099002931e-06
3.059887027195428e-07,4.959546233266738e-06
3.067443513597714e-07,4.959561642737866e-06
3.075e-07,4.959576588327551e-06
3.07509375e-07,4.961201370904118e-06
3.075244674635083e-07,4.96242344550054e-06
3.075546523905248e-07,5.281435856120092e-06
3.07562167311092e-07,6.339543193871629e-06
3.07568248610175e-07,8.471718145524788e-06
3.075727756465234e-07,1.099280240088415e-05
3.07578584885848e-07,1.468688644631036e-05
3.075830204641761e-07,1.695626227867202e-05
3.075880287633008e-07,1.823286648734376e-05
3.075901802210641e-07,1.90315782771109e-05
3.075909805395453e-07,1.967918586688657e-05
3.075918298811562e-07,2.067836295201017e-05
3.075924937471969e-07,2.172910636136485e-05
3.075938214792783e-07,2.467070258865072e-05
3.075962657325418e-07,3.277725000804945e-05
3.075984612671143e-07,4.072599269471592e-05
3.076001802210642e-07,4.492176687040053e-05
3.076005672389986e-07,4.536502504687534e-05
3.076011854070842e-07,4.577292670223929e-05
3.076017162624273e-07,4.574579784662334e-05
3.076027779731135e-07,4.485083178103308e-05
3.076047824511133e-07,4.675805786672931e-05
3.076064174176606e-07,5.717258864538298e-05
3.076077621321615e-07,6.485518208497595e-05
3.076091059749328e-07,6.610038998650871e-05
3.076107260825317e-07,5.971235085913528e-05
3.076121672257826e-07,5.992913952925623e-05
3.076134137781329e-07,7.035525970280967e-05
3.076142894493383e-07,7.268766296218232e-05
3.076150208177624e-07,6.892932678331763e-05
3.07615926996543e-07,5.920366098029238e-05
3.076167799715988e-07,4.767540584453121e-05
3.076175564493015e-07,3.789133905682456e-05
3.07618212406123e-07,3.123607155291102e-05
3.076189145536989e-07,2.704224471854843e-05
3.076197176631991e-07,2.534825498440326e-05
3.076204084443663e-07,2.498872929408474e-05
3.076211584628807e-07,2.495531156631391e-05
3.076219204880394e-07,2.507368267867937e-05
3.076229034631498e-07,2.532543386815985e-05
3.076242186007281e-07,2.573278009451456e-05
3.07626323548467e-07,2.643088538157908e-05
3.076289237278306e-07,2.730136325897986e-05
3.076323226783605e-07,2.842214397056863e-05
3.076370024861437e-07,2.991439490334714e-05
3.076447377781606e-07,3.219976595373334e-05
3.0765e-07,3.358573620334651e-05
3.076529700592213e-07,3.301799505343291e-05
3.076566885409409e-07,3.233588402385884e-05
3.07660064661049e-07,3.174596266702111e-05
3.076668169012652e-07,3.065331351309171e-05
3.076767221607673e-07,2.920912413259486e-05
3.076932270202191e-07,2.704208664088883e-05
3.077080358225183e-07,2.523705288814894e-05
3.077247359697993e-07,2.331281335906268e-05
3.077446406831287e-07,2.11538013072776e-05
3.07776429434073e-07,1.800519137771519e-05
3.078320672808304e-07,1.344070407284429e-05
3.079410714090003e-07,7.977120284084918e-06
3.080762794089349e-07,5.578351011276234e-06
3.082273924463958e-07,5.040120344499539e-06
3.083576523355189e-07,4.972680165476075e-06
3.084953725650846e-07,4.961411227054661e-06
3.086592739541853e-07,4.959748528722721e-06
3.088854758977405e-07,4.959606391395527e-06
3.092111504237908e-07,4.959606846375137e-06
3.09712232300215e-07,4.95961520210497e-06
3.106392852486519e-07,4.959630003739962e-06
3.124933911455256e-07,4.959656821169951e-06
3.15e-07,4.959687811485848e-06
3.150375e-07,4.974849904556097e-06
3.150470076562344e-07,5.069364366950518e-06
3.150660229687032e-07,8.513786401166593e-06
3.150712213545179e-07,1.129380537574179e-05
3.150758656896746e-07,1.428338833791561e-05
3.150812589048734e-07,1.760176132710413e-05
3.150865338326034e-07,1.987343334798382e-05
3.15096083330151e-07,1.935215105454253e-05
3.15099960082452e-07,1.699148650029188e-05
3.151024877431725e-07,1.513291014294753e-05
3.151055033835758e-07,1.343974496270325e-05
3.151079636543616e-07,1.281896684161017e-05
3.151105183465941e-07,1.280865596760089e-05
3.151129326540335e-07,1.2942130088297e-05
3.151154523471538e-07,1.307264886396592e-05
3.151179958536795e-07,1.318075776720612e-05
3.151216798242757e-07,1.329987413927811e-05
3.151284839196595e-07,1.34331977440021e-05
3.151392419598297e-07,1.350167237957206e-05
3.1515e-07,1.346959625499568e-05
3.151530028394693e-07,1.274084413087446e-05
3.151580941367948e-07,1.193074086882754e-05
3.151627583871315e-07,1.160294794718491e-05
3.151720868878049e-07,1.134444228942643e-05
3.151806233051951e-07,1.127168521139052e-05
3.151932437510575e-07,1.123654438747301e-05
3.152110788571834e-07,1.121601128412083e-05
3.152406462180905e-07,1.119038264219216e-05
3.152958721912213e-07,1.114188359710283e-05
3.154048660570333e-07,1.104753805295403e-05
3.156095967101978e-07,1.086990298531861e-05
3.16006522526025e-07,1.052899155947621e-05
3.167691092074324e-07,9.884197010465674e-06
3.170032340370953e-07,9.693063289176153e-06
3.174714836964211e-07,9.355402929304235e-06
3.177206567155283e-07,9.244816559635983e-06
3.180151114786344e-07,9.187079401816819e-06
3.182222860632889e-07,9.109659742003999e-06
3.183517003957763e-07,9.24478236498929e-06
3.1841640756202e-07,1.010419617841148e-05
3.184390121089591e-07,1.061816323506969e-05
3.184503143824287e-07,1.088169476570561e-05
3.184729189293678e-07,1.129018324593024e-05
3.184988577904919e-07,1.119246426524116e-05
3.185206301373783e-07,1.039874004286018e-05
3.185416724653794e-07,1.116548135176261e-05
3.185486692134183e-07,1.208929729819129e-05
3.185548980606336e-07,1.249767262010477e-05
3.185608631933281e-07,1.225894514615762e-05
3.185682419736398e-07,1.120615777999745e-05
3.185746223937412e-07,9.836084167997398e-06
3.185813371981023e-07,8.275728092231479e-06
3.185866604899661e-07,7.431972264204062e-06
3.185905474935734e-07,7.093479732135371e-06
3.185940287035528e-07,6.87513145264635e-06
3.185979747888008e-07,6.680462693200776e-06
3.18602242685292e-07,6.509771305318537e-06
3.186095410804985e-07,6.268684855643702e-06
3.186200957252163e-07,5.981023074621751e-06
3.186376113745106e-07,5.616525059810739e-06
3.186531586986034e-07,5.43562180392738e-06
3.186710090922957e-07,5.315254832083458e-06
3.186894230340458e-07,5.234903943323424e-06
3.18704274866393e-07,5.191560363359325e-06
3.187282739612428e-07,5.144620905155235e-06
3.187762721509426e-07,5.091151352035237e-06
3.188440866280174e-07,5.049371434923184e-06
3.189333762893269e-07,5.016443489934296e-06
3.190505184562549e-07,4.990754597261333e-06
3.192065349785289e-07,4.971969259783211e-06
3.194001675487619e-07,4.961784554174289e-06
3.197086593383783e-07,4.959507330291131e-06
3.199918594520648e-07,4.959510600391144e-06
3.202206741419813e-07,4.959513060530675e-06
3.204835291535733e-07,4.959519052783963e-06
3.210092391767573e-07,4.959531413838946e-06
3.217546195883787e-07,4.959547792595567e-06
3.225e-07,4.959562908437078e-06
3.22509375e-07,4.961186115198145e-06
3.225244674635082e-07,4.962408947089286e-06
3.225546523905247e-07,5.281292041537016e-06
3.22562171775924e-07,6.339950949284771e-06
3.225682488298236e-07,8.469908880911567e-06
3.22572775544643e-07,1.098897645376591e-05
3.225785842099781e-07,1.467881436883493e-05
3.225830196639539e-07,1.694401683372315e-05
3.225880287180756e-07,1.821493098272457e-05
3.225901802337524e-07,1.901085774725048e-05
3.225909805846549e-07,1.965372875885577e-05
3.22591829964995e-07,2.064707555793984e-05
3.225924938453215e-07,2.169426852980613e-05
3.225938216059745e-07,2.463237152691419e-05
3.225962969337821e-07,3.284620388917911e-05
3.225984816868242e-07,4.064702014821986e-05
3.226001802337525e-07,4.472461627447895e-05
3.226005661516686e-07,4.519452131287172e-05
3.226011806629057e-07,4.562057123139141e-05
3.226017080709312e-07,4.56010186788554e-05
3.226027628869821e-07,4.471618287128734e-05
3.226047096708622e-07,4.631998354368773e-05
3.226063646425206e-07,5.667172955558143e-05
3.22607704733902e-07,6.449910044339214e-05
3.226090398515799e-07,6.601369406324704e-05
3.226106486517462e-07,5.980442276312222e-05
3.226121043890099e-07,5.939839053360335e-05
3.226133470522674e-07,6.975862161312589e-05
3.226142413571469e-07,7.258484586360967e-05
3.226149667321966e-07,6.90695318242319e-05
3.226158834321939e-07,5.937742335794393e-05
3.226167265124473e-07,4.797448006677339e-05
3.226175106096697e-07,3.80011472282919e-05
3.226181675267522e-07,3.122851425168993e-05
3.226188650157748e-07,2.690513023792828e-05
3.226196605072779e-07,2.51192526293575e-05
3.226203157921842e-07,2.473724281571903e-05
3.226210709721397e-07,2.468095810190006e-05
3.226218195683462e-07,2.478831743212059e-05
3.226227885048862e-07,2.503137996356249e-05
3.226240477310637e-07,2.541982969585064e-05
3.226260626161175e-07,2.609079699585727e-05
3.226286098991225e-07,2.695114287503373e-05
3.226319103219944e-07,2.805258048794907e-05
3.226364201594792e-07,2.951454651974775e-05
3.226437077228558e-07,3.172688435396095e-05
3.2265e-07,3.343772751974299e-05
3.226532477639294e-07,3.284393176804903e-05
3.226572224557706e-07,3.21482415056967e-05
3.226609170367281e-07,3.153515522298334e-05
3.226683061986433e-07,3.040662925004054e-05
3.226790279364991e-07,2.893600925250645e-05
3.226949508286924e-07,2.695372106451954e-05
3.227098720761142e-07,2.521777553796293e-05
3.227267676505384e-07,2.335589836664737e-05
3.227476673144095e-07,2.1186137300262e-05
3.227810451565851e-07,1.802251576271466e-05
3.228404536562825e-07,1.33715463925983e-05
3.229588532610216e-07,7.813462914025491e-06
3.23096522097685e-07,5.566553188877348e-06
3.232548966596544e-07,5.037841635677325e-06
3.233904249501086e-07,4.972398144993796e-06
3.235351773161172e-07,4.961336337050035e-06
3.237067779161382e-07,4.959730396387137e-06
3.239444415552412e-07,4.959594635567898e-06
3.242859995822359e-07,4.959596031836013e-06
3.24813911848846e-07,4.959605244657915e-06
3.257900140707353e-07,4.959621474498767e-06
3.277422185145138e-07,4.95965075042653e-06
3.3e-07,4.959679805546841e-06
3.300375e-07,4.974835724704493e-06
3.300470076562344e-07,5.069348087031512e-06
3.300660229687032e-07,8.513723150147612e-06
3.300712213816725e-07,1.129375358001478e-05
3.300758657011511e-07,1.428335692550896e-05
3.300812589090296e-07,1.760182220114213e-05
3.30086533846078e-07,1.987367071670563e-05
3.300960833916532e-07,1.935288228231916e-05
3.300999601306699e-07,1.6992479321111e-05
3.301024877887644e-07,1.513409247563315e-05
3.301055034176141e-07,1.344117517619141e-05
3.301079636888514e-07,1.282059552725826e-05
3.301105183889427e-07,1.281048786391706e-05
3.301129326923028e-07,1.294415321489212e-05
3.30115452382249e-07,1.307487356704354e-05
3.301179958940327e-07,1.318318850386752e-05
3.301216798868105e-07,1.330259606881627e-05
3.301284840308376e-07,1.343649551000561e-05
3.301392420154188e-07,1.350589180221518e-05
3.3015e-07,1.347468567552963e-05
3.301530028317111e-07,1.274559215915157e-05
3.301580941129918e-07,1.193513645873789e-05
3.301627583496238e-07,1.160729186644216e-05
3.301720868228879e-07,1.134895507569564e-05
3.301806228987685e-07,1.127647706532793e-05
3.301932428640916e-07,1.124180325855833e-05
3.302110775152774e-07,1.122195521496014e-05
3.302406441775184e-07,1.119747245152136e-05
3.30295870680992e-07,1.115109692942558e-05
3.304048637809565e-07,1.106094525143898e-05
3.306095952802409e-07,1.089111265301249e-05
3.310065253381759e-07,1.056511913467002e-05
3.317691213327386e-07,9.947444864682335e-06
3.320170553551079e-07,9.752224699239334e-06
3.325129233998466e-07,9.396605252855294e-06
3.327766731482127e-07,9.265954554929351e-06
3.329953276204091e-07,9.209909453415516e-06
3.332247026526592e-07,9.162174157669661e-06
3.334286668202172e-07,9.081615663475589e-06
3.334978839739172e-07,9.267683896415312e-06
3.335324925507672e-07,9.621958938697373e-06
3.335672667254763e-07,1.023927057997503e-05
3.335968637853539e-07,1.088308410131834e-05
3.336287776707421e-07,1.131887391166878e-05
3.336358325344532e-07,1.128484140729713e-05
3.336499422618752e-07,1.097799567437163e-05
3.336659194497886e-07,1.042039526024054e-05
3.336871993704701e-07,1.08933805498396e-05
3.336945820337235e-07,1.181811115958878e-05
3.337006750719576e-07,1.235648563976491e-05
3.337067188411805e-07,1.234390617866586e-05
3.33712460173794e-07,1.180339780031731e-05
3.337190615393092e-07,1.069322998758005e-05
3.337257592956255e-07,9.23936511367796e-06
3.337303891843421e-07,8.221738402310916e-06
3.33735409437549e-07,7.455614200365398e-06
3.337391438786626e-07,7.124683208187975e-06
3.337429691782812e-07,6.882744819427959e-06
3.337470193129088e-07,6.685403355487103e-06
3.337513404247603e-07,6.517082347663978e-06
3.337583268938406e-07,6.294579871475751e-06
3.337686625394589e-07,6.023400480428074e-06
3.337859652947373e-07,5.668290947165885e-06
3.338029684103381e-07,5.457801401700862e-06
3.338197632202097e-07,5.33788300114843e-06
3.338410899443567e-07,5.238912061025412e-06
3.338562495762328e-07,5.193428100544387e-06
3.338789329442168e-07,5.147466335738247e-06
3.339242996801848e-07,5.094660787398226e-06
3.33992674404257e-07,5.05176738368372e-06
3.34081576497618e-07,5.019022737170436e-06
3.341991791635546e-07,4.993156436378727e-06
3.343570326171831e-07,4.973849884716549e-06
3.345506286435666e-07,4.962768359479977e-06
3.348414208904867e-07,4.959527089201218e-06
3.349274280460843e-07,4.959503310884577e-06
3.350994423572796e-07,4.959497758692154e-06
3.353044959900996e-07,4.959501447127891e-06
3.356690230289955e-07,4.959509868815702e-06
3.363028336078807e-07,4.959522404127047e-06
3.369014168039404e-07,4.959535960002899e-06
3.375e-07,4.959548981427876e-06
3.37509375e-07,4.961171394846147e-06
3.375244674635083e-07,4.962384653904738e-06
3.375546523905247e-07,5.281182307551114e-06
3.375621585318994e-07,6.336207456401455e-06
3.375682489309546e-07,8.468182704793292e-06
3.375727754044687e-07,1.098542807320112e-05
3.375785852796626e-07,1.467241269378926e-05
3.375830209484978e-07,1.693359315560417e-05
3.375880287858736e-07,1.819852334931231e-05
3.375901802009208e-07,1.899188555460202e-05
3.375909804988085e-07,1.963331860267576e-05
3.375918298156723e-07,2.062643780445519e-05
3.375924936718404e-07,2.167360849021678e-05
3.375938213841766e-07,2.461022507900346e-05
3.375962853344973e-07,3.27762877788972e-05
3.375984750731651e-07,4.060190912707672e-05
3.376001802009208e-07,4.470127342323605e-05
3.376005664829789e-07,4.516877958154635e-05
3.376011822484626e-07,4.558418734124137e-05
3.376017107756965e-07,4.555949473351398e-05
3.376027678301644e-07,4.466513105663099e-05
3.376047288980383e-07,4.635707515698556e-05
3.376063757480342e-07,5.671807473587575e-05
3.376077159573508e-07,6.449259697268279e-05
3.376090527943821e-07,6.591805003058738e-05
3.376106631878417e-07,5.96458009606106e-05
3.376121137563352e-07,5.94291364678227e-05
3.376133565663362e-07,6.982797318587141e-05
3.376142449401211e-07,7.252936720512565e-05
3.376149721268343e-07,6.893081259296506e-05
3.376158860439553e-07,5.920441030601826e-05
3.376167279655569e-07,4.77982090342395e-05
3.376175100205329e-07,3.785566406428121e-05
3.376181660915296e-07,3.110563743020781e-05
3.376188645076925e-07,2.680415182391204e-05
3.376196612083625e-07,2.503751355237164e-05
3.376203237458819e-07,2.46613958914848e-05
3.376210775959691e-07,2.461212503807029e-05
3.37621828617271e-07,2.472396379795895e-05
3.376227998375861e-07,2.497169582199259e-05
3.376240693115178e-07,2.536781539557457e-05
3.376261003389625e-07,2.605083744029403e-05
3.376286575651552e-07,2.692308581733938e-05
3.376319765916738e-07,2.804279364415008e-05
3.37636519082549e-07,2.953375274690159e-05
3.376438892923723e-07,3.180513956822839e-05
3.3765e-07,3.350224780834973e-05
3.376532005622988e-07,3.293473516334316e-05
3.376571317801687e-07,3.2267092688791e-05
3.376607718142469e-07,3.168067591345237e-05
3.376680518824031e-07,3.060092183786097e-05
3.376786338509055e-07,2.919247471519818e-05
3.376946776423684e-07,2.725793232383617e-05
3.377095771864748e-07,2.557991265441484e-05
3.377264248633303e-07,2.378075740934918e-05
3.377471126085792e-07,2.169413778883328e-05
3.3778015676897e-07,1.863134574321558e-05
3.378387699950561e-07,1.406344921362212e-05
3.379550843564705e-07,8.345028942527884e-06
3.381678775828263e-07,5.255388743755747e-06
3.383282779019157e-07,4.998263784239053e-06
3.384784163242179e-07,4.965036256707265e-06
3.386274585047313e-07,4.960313220165351e-06
3.388279713175947e-07,4.959616977752664e-06
3.39110500589238e-07,4.959583373019092e-06
3.395269762166556e-07,4.959588256854062e-06
3.402104056029744e-07,4.959600544362541e-06
3.415506432955464e-07,4.959622991301339e-06
3.432753216477732e-07,4.959648876622466e-06
3.45e-07,4.959671694814201e-06
3.450375e-07,4.974821962286252e-06
3.450470076562344e-07,5.0693328506228e-06
3.450660229687032e-07,8.513661580810588e-06
3.450712214629731e-07,1.129374856015637e-05
3.450758657652739e-07,1.428336061327307e-05
3.450812589578422e-07,1.760189960336858e-05
3.450865339272807e-07,1.987390360444531e-05
