P_inst (k_TG=3) X,P_inst (k_TG=3) Y
4.127957579794411e-07,-5.779397733074218e-06
4.128015098040946e-07,-7.103349395688284e-06
4.128070166624704e-07,-7.619887630296871e-06
4.128130316015995e-07,-7.97270626967058e-06
4.128182994374765e-07,-7.191561606906926e-06
4.128228273546066e-07,-5.22882348084853e-06
4.128260519303881e-07,-4.29525821560098e-06
4.128276466731595e-07,-3.963209381894891e-06
4.128308361587022e-07,-3.867264816884468e-06
4.128340963687971e-07,-3.651831271943214e-06
4.128393675265678e-07,-3.586825459229234e-06
4.128472602909708e-07,-3.112219489153133e-06
4.128610576437398e-07,-1.972037430404041e-06
4.128723711836266e-07,-1.171404983408851e-06
4.1287802795357e-07,-1.186022708797086e-06
4.128893414934568e-07,-1.014734518333794e-06
4.12900647321221e-07,-1.113749823463501e-06
4.129220184642505e-07,-9.943820001343205e-07
4.129582694894376e-07,-1.109364496110176e-06
4.129996444278893e-07,-1.004691288933533e-06
4.130497558832956e-07,-1.123966644444135e-06
4.131186748204181e-07,-1.024100255033624e-06
4.132478411635505e-07,-1.153836384198569e-06
4.13290348476712e-07,-1.04392730166941e-06
4.133753631030349e-07,-1.158352838769368e-06
4.134806753009534e-07,-1.046480222096564e-06
4.136368083824791e-07,-1.159030723434876e-06
4.138634139377115e-07,-1.046482079851977e-06
4.142719899576926e-07,-1.158941748712174e-06
4.150000000000001e-07,-1.046268498885722e-06
4.150452601832853e-07,1.804559668361627e-06
4.151153523862342e-07,1.854691623808382e-06
4.151813354402957e-07,4.477990389098562e-07
4.151985328302786e-07,-1.206361192874459e-06
4.152243289152529e-07,-5.95584226452678e-06
4.1523722695774e-07,-8.228396939635554e-06
4.152501250002273e-07,-9.765951244991175e-06
4.152526250002273e-07,-2.022848140772811e-05
4.152550718057814e-07,-2.6862290098422e-05
4.152564172325415e-07,-9.552841527927219e-05
4.152574719358296e-07,-8.951932835392003e-05
4.152585288120643e-07,-0.0001556235580649815
4.152593269061458e-07,-0.0001442827763226468
4.152601250002273e-07,-0.0002067524154047049
4.152603940148553e-07,-0.0001468824612501672
4.152608000033658e-07,-0.000141698250893695
4.152611752776981e-07,-0.0001378350408655031
4.152618798521989e-07,-0.000134793736564726
4.152628080624152e-07,-0.0001360462817411744
4.152637430687808e-07,-0.0001383966827341612
4.152647840526515e-07,-0.0001418167799042229
4.152658041992703e-07,-0.0001446881795009111
4.152670276747518e-07,-0.0001466620005521685
4.15268147032574e-07,-0.0001425934474793824
4.152690436240646e-07,-0.0001439099392560489
4.152701361658556e-07,-0.0001450637483669582
4.152709010182385e-07,-0.0001357915020536902
4.152716317150477e-07,-0.0001264970016351062
4.152725532165384e-07,-0.0001044131022726239
4.15273684398138e-07,-8.640544772337847e-05
4.152747058873377e-07,-7.118350518524792e-05
4.152758704110949e-07,-6.51655429356284e-05
4.152771447550233e-07,-5.727987684941046e-05
4.152787770439427e-07,-5.702346362921956e-05
4.152809496918437e-07,-5.351135982748046e-05
4.152834475677086e-07,-6.005241270158265e-05
4.152856373593437e-07,-5.986346840317583e-05
4.152876994722769e-07,-6.328151926501047e-05
4.152901610134608e-07,-5.742194141795073e-05
4.15292622416209e-07,-5.950413081906589e-05
4.15294864458708e-07,-5.439785755650257e-05
4.152964635414219e-07,-5.201882655201852e-05
4.152984062174446e-07,-4.52999062095809e-05
4.152998027096487e-07,-4.307429386085935e-05
4.153015895903595e-07,-3.803100064040529e-05
4.153041693691524e-07,-3.6856731713232e-05
4.15306695333005e-07,-3.548801882011164e-05
4.153090776511257e-07,-3.954117133807899e-05
4.153111896392033e-07,-4.2944930950695e-05
4.153134127495246e-07,-5.084161914890824e-05
4.153152266978166e-07,-5.530571272426499e-05
4.153170103973016e-07,-6.693389235677298e-05
4.153186640969077e-07,-7.920241940230427e-05
4.153198751262561e-07,-8.697042088102406e-05
4.15321405754017e-07,-8.200478426005666e-05
4.153226800582584e-07,-7.608203842928786e-05
4.153241372514617e-07,-6.534381842534358e-05
4.153257848887676e-07,-6.23424692338779e-05
4.153272466387235e-07,-4.614576542587487e-05
4.153285437272672e-07,-3.917672342265996e-05
4.153298722446437e-07,-2.507462847031743e-05
4.153314982837712e-07,-2.626069374385632e-05
4.153328615739955e-07,-1.996227194107712e-05
4.153343888758893e-07,-2.357567596873494e-05
4.15336393666316e-07,-1.373173549459707e-05
4.153389844615767e-07,-9.075758928690478e-06
4.153413487877639e-07,1.673734456034324e-06
4.153433778633509e-07,-4.399466945078107e-08
4.153452002089798e-07,1.130582060435774e-05
4.153468355200281e-07,1.036049379724249e-05
4.153482602891123e-07,2.025025287611673e-05
4.153507168099304e-07,1.871739180735091e-05
4.153533577922584e-07,2.628986351853627e-05
4.15355799951544e-07,2.011969031285603e-05
4.15358482205132e-07,2.486177927348563e-05
4.153616165080344e-07,1.706639709841865e-05
4.153663557334402e-07,1.980299888690739e-05
4.153724193549693e-07,9.752625230923613e-06
4.153797026429921e-07,1.084054574494197e-05
4.153887778328684e-07,-6.465505546363527e-07
4.153993460205611e-07,-3.85486482583662e-07
4.15414412915684e-07,-1.185612377116074e-05
4.154282119606524e-07,-8.385212001802559e-06
4.154436295949582e-07,-1.49301142340193e-05
4.154553523225561e-07,-8.784049721223194e-06
4.15470406148506e-07,-1.403886760413777e-05
4.154872716933703e-07,-7.369373003267686e-06
4.155e-07,-1.270715508942817e-05
4.155086366250315e-07,-1.050875763314868e-05
4.155197512780853e-07,-9.969593902784862e-06
4.15530278073019e-07,-9.702703698349179e-06
4.155513316628863e-07,-8.99550826407633e-06
4.155934388426209e-07,-7.987152267535005e-06
4.156585596622607e-07,-6.583104268887801e-06
4.157479755357442e-07,-5.226665707204739e-06
4.15884680828649e-07,-3.64454751118729e-06
4.161372036331159e-07,-2.178251197810226e-06
4.164807838639733e-07,-1.351040494501125e-06
4.169639266607438e-07,-1.170646002956739e-06
4.176517617481373e-07,-1.072916584879464e-06
4.186454864769469e-07,-1.139523971554123e-06
4.200000000000001e-07,-1.071000583907164e-06
4.200312500000001e-07,-1.224220534324955e-06
4.200830395291915e-07,-1.230649684230607e-06
4.201866185875744e-07,-1.447303922921975e-06
4.202257912641276e-07,-2.704126360796742e-06
4.202412010859103e-07,-3.434770132226602e-06
4.202545946717756e-07,-4.070409976013361e-06
4.2026776609681e-07,-4.569404889948283e-06
4.202723675496195e-07,-4.842120860019625e-06
4.202815704552383e-07,-5.644097838011115e-06
4.202882198357853e-07,-6.842014869067627e-06
4.202938103118009e-07,-9.086834420106526e-06
4.20296736545587e-07,-1.540167576543704e-05
4.202987452161178e-07,-1.959965793635396e-05
4.203011616676633e-07,-2.805143768331846e-05
4.203032410943476e-07,-3.224840047242984e-05
4.203061335113985e-07,-4.490260647743924e-05
4.203072069839989e-07,-5.069151702775707e-05
4.203080366218108e-07,-5.221886453547575e-05
4.203088801217971e-07,-5.258061075470781e-05
4.203100794043238e-07,-4.963071898090357e-05
4.203111219624731e-07,-4.43213346164379e-05
4.203120527513318e-07,-3.730156447024781e-05
4.203127956564658e-07,-3.064032412594836e-05
4.203136103253764e-07,-2.199904831360087e-05
4.203146016099543e-07,-1.559503345025388e-05
4.203155150250443e-07,-1.102667900875287e-05
4.203163632958004e-07,-9.191055902557674e-06
4.203173690162614e-07,-6.495632857149463e-06
4.203189784187393e-07,-5.239478194552408e-06
4.203213515066318e-07,-3.170677525985368e-06
4.203243156134414e-07,-3.207086617026644e-06
4.203282203122779e-07,-2.226179735043806e-06
4.203338844279836e-07,-2.852938007482135e-06
4.203422958300202e-07,-2.258187804980956e-06
4.203534307216922e-07,-3.180959193670206e-06
4.203708810938597e-07,-2.959623275327365e-06
4.204037876830781e-07,-4.848378248667863e-06
4.204373916490731e-07,-5.693906238830509e-06
4.204686958245365e-07,-7.558487420204516e-06
4.204843479122683e-07,-7.193216499309235e-06
4.205e-07,-7.961512244677237e-06
4.205090968001295e-07,-7.139112358410572e-06
4.205203426201468e-07,-6.996874388502427e-06
4.205311637696085e-07,-6.868664995353493e-06
4.205528060685319e-07,-6.512120797311727e-06
4.205796664746625e-07,-6.08147376415479e-06
4.206144610907513e-07,-5.537795582685859e-06
4.20657989631472e-07,-4.94978495396216e-06
4.207233352800443e-07,-4.178711070013458e-06
4.208306406132384e-07,-3.23682000254888e-06
4.208675172745453e-07,-2.985538064686438e-06
4.209412705971591e-07,-2.579868068382924e-06
4.210436072212059e-07,-2.149486097033355e-06
4.212306152101324e-07,-1.658245072393742e-06
4.215161419869078e-07,-1.299461085537355e-06
4.220701757194239e-07,-1.113073654965187e-06
4.230272960179693e-07,-1.099158481729173e-06
4.240136480089846e-07,-1.105264627922652e-06
4.250000000000001e-07,-1.100347119910333e-06
4.250516612668992e-07,-2.096033177310589e-06
4.251282154404505e-07,-2.065497137236953e-06
4.251594212362691e-07,-2.327920459002765e-06
4.252218328279063e-07,-1.031223970113012e-05
4.252385261839603e-07,-1.414863312873442e-05
4.252527847193696e-07,-1.687576446734578e-05
4.252678636062143e-07,-2.043134053025438e-05
4.252754163185995e-07,-2.240433800555524e-05
4.252804536291813e-07,-2.461446563506708e-05
4.252846525706294e-07,-2.663369174033448e-05
4.252902177900752e-07,-2.977272071373181e-05
4.252945488029115e-07,-3.201237304713645e-05
4.252975592826159e-07,-3.662205330905836e-05
4.253010873024132e-07,-4.465023831273425e-05
4.253039826999617e-07,-5.056589691390469e-05
4.253083580990609e-07,-5.856176885840181e-05
4.253118355350844e-07,-7.044156705100331e-05
4.253137954786128e-07,-8.144259452283114e-05
4.253155419542719e-07,-8.859414228519114e-05
4.253172818540055e-07,-9.43144143077232e-05
4.253194920403202e-07,-9.487023019249356e-05
4.25321801776093e-07,-9.858552667873814e-05
4.253237432614616e-07,-9.515885766751524e-05
4.253255820638537e-07,-7.938199438119721e-05
4.253271633761951e-07,-6.987548810779876e-05
4.253293880074779e-07,-5.351743757727633e-05
4.253312525714772e-07,-5.282945801389542e-05
4.25333332664364e-07,-5.03977461317838e-05
4.25335514213638e-07,-5.868653703444088e-05
4.253374107640648e-07,-6.054397272036284e-05
4.25339255275283e-07,-7.323291298290235e-05
4.253403942377819e-07,-8.205156758988711e-05
4.253416967934561e-07,-8.937718146917191e-05
4.253430410060457e-07,-9.283003202177923e-05
4.253450464179578e-07,-8.828320980690311e-05
4.253467931752823e-07,-8.274394277053584e-05
4.253486928546554e-07,-7.667224972078795e-05
4.253511156040706e-07,-7.265134957552264e-05
4.253539210178863e-07,-6.881411678490726e-05
4.253573263325447e-07,-7.104905747320805e-05
4.25360887837952e-07,-7.92951032897692e-05
4.253636026070682e-07,-8.4040142123666e-05
4.253662254479933e-07,-8.651961919709394e-05
4.253688916320213e-07,-9.704506091110353e-05
4.253701699626903e-07,-0.000141111897032637
4.253716016055122e-07,-0.000207214905950898
4.25373263678686e-07,-0.0003021321024602174
4.253744983514297e-07,-0.0003452121452474231
4.253756783264123e-07,-0.0003792683058945843
4.25377553142015e-07,-0.000390092992809524
4.25379232369558e-07,-0.0003957267990056405
4.25380993187257e-07,-0.0003838841793002255
4.253826945404234e-07,-0.0003819886861332918
4.253846967976881e-07,-0.0003668429023859248
4.253866299615957e-07,-0.0003626252221014341
4.253887732007779e-07,-0.0003455554997863228
4.253909392655786e-07,-0.0003378524284675344
4.25393153826287e-07,-0.0003176512829994225
4.25395458914603e-07,-0.0003056107410656487
4.253978448241414e-07,-0.0002818328133909462
4.254002910936312e-07,-0.0002681420259849303
4.254029650435505e-07,-0.0002443070252640125
4.254056598879386e-07,-0.0002322592401323676
4.254086256472255e-07,-0.0002107548863579621
4.254118676158341e-07,-0.0001992723223568987
4.254153449764838e-07,-0.0001787926180437653
4.254193712723135e-07,-0.0001676626270750424
4.254236293799639e-07,-0.0001489298420605491
4.254284430139469e-07,-0.0001411987586254748
4.254337396423966e-07,-0.0001263583115203648
4.2543946746188e-07,-0.0001231784037571907
4.254457155340869e-07,-0.0001122681230899922
4.25452494830918e-07,-0.0001116792462257215
4.254597525854313e-07,-0.0001021604291609006
4.254676256167253e-07,-0.000101686814786618
4.254760108694038e-07,-9.12742432314274e-05
4.254850554865951e-07,-8.901180642936249e-05
4.254925277432976e-07,-7.813108481899315e-05
4.255e-07,-7.606672835943837e-05
4.255088464240679e-07,-6.307717165228065e-05
4.255175205230097e-07,-5.461931326956872e-05
4.255263382917967e-07,-4.684542980875537e-05
4.255439738293709e-07,-3.283916829624345e-05
4.255750850655869e-07,-1.597867145532993e-05
4.256078247663574e-07,-7.118379117663753e-06
4.256423354136824e-07,-3.428517397858923e-06
4.256799546197344e-07,-1.838915505508933e-06
4.257278935794586e-07,-1.359223564751006e-06
4.25794712041959e-07,-1.10981236485243e-06
4.258896977553888e-07,-1.185944192203451e-06
4.260615834766672e-07,-1.078456175476507e-06
4.263228541350465e-07,-1.169664837971176e-06
4.266878512645122e-07,-1.064060107746366e-06
4.271953246785879e-07,-1.160528934788063e-06
4.279259982212278e-07,-1.057316413937412e-06
4.289936708394667e-07,-1.155830833595276e-06
4.3e-07,-1.054318974648761e-06
4.3003125e-07,-6.650288192624541e-07
4.300830395291915e-07,-6.455892521972745e-07
4.301089342937872e-07,-6.496988077290061e-07
4.301607238229785e-07,-6.079197446362016e-07
4.30207246532746e-07,-1.112848464709853e-06
4.302254934323924e-07,-1.567691365318439e-06
4.302394862932881e-07,-1.815605288781326e-06
4.30256780326599e-07,-1.886630037937468e-06
4.302714766929894e-07,-1.92323043274899e-06
4.302914205373756e-07,-2.047653496723626e-06
4.302970927748606e-07,-2.021684660600523e-06
4.303084372498304e-07,-1.66882715490673e-06
4.303169475560179e-07,-1.097334251676732e-06
4.303240926486572e-07,-8.041954741636289e-07
4.303308216331317e-07,-7.388685605063859e-07
4.303375851818529e-07,-7.334675834642177e-07
4.303451142352039e-07,-7.044135988186047e-07
4.303601723419059e-07,-7.041821125301219e-07
4.303902885553099e-07,-6.90438024241379e-07
4.304435737973283e-07,-7.27448870441669e-07
4.305e-07,-8.067043430587716e-07
4.305142638376766e-07,-1.031864663099833e-06
4.305374505795389e-07,-1.10109083260994e-06
4.305585845334838e-07,-1.112024666924864e-06
4.306008524413735e-07,-1.115293799086995e-06
4.306356608118204e-07,-1.115954126191965e-06
4.307052775527143e-07,-1.115195019234158e-06
4.308445110345022e-07,-1.116093282208109e-06
4.311229779980778e-07,-1.115369606947872e-06
4.31679911925229e-07,-1.116192495073251e-06
4.319555005498154e-07,-1.106329466203305e-06
4.32076770651115e-07,-1.090620468884362e-06
4.322033353381922e-07,-1.045015882750073e-06
4.323519933714965e-07,-9.490396267874394e-07
4.32480892628865e-07,-8.646021322542268e-07
4.326473891801471e-07,-1.935924119378779e-06
4.32680344454611e-07,-2.162207867988162e-06
4.327042186549886e-07,-2.300515453010291e-06
4.327293566656659e-07,-3.208224731574328e-06
4.327377601917095e-07,-4.987387404762178e-06
4.327428486097805e-07,-5.983605655907031e-06
4.327487085914172e-07,-7.236796131508597e-06
4.327547451326045e-07,-7.719083988013564e-06
4.327605104418155e-07,-7.887946654014005e-06
4.327657711767941e-07,-6.744568292682012e-06
4.327698411312138e-07,-4.909668644547249e-06
4.327731348416388e-07,-4.087472697933148e-06
4.327763516034814e-07,-3.812996608228306e-06
4.327796569778421e-07,-3.741134554896046e-06
4.327836636438619e-07,-3.575978829345951e-06
4.327907771509156e-07,-3.334408278360987e-06
4.32805004165023e-07,-2.148879671517717e-06
4.328163629021914e-07,-1.34133653629455e-06
4.328286951328856e-07,-1.047545795483739e-06
4.328414880029284e-07,-1.097775083710607e-06
4.328537711430643e-07,-1.026458300067876e-06
4.328745776156081e-07,-1.076855842896739e-06
4.329139073213778e-07,-1.029806082391867e-06
4.329561235708715e-07,-1.087510664717837e-06
4.330103370177784e-07,-1.045798395307228e-06
4.330852739918299e-07,-1.108014324703232e-06
4.332351479399329e-07,-1.076788998514984e-06
4.332727605210194e-07,-1.125613357539846e-06
4.333479856831924e-07,-1.079044566440113e-06
4.334545171164201e-07,-1.126447389655924e-06
4.336473762036932e-07,-1.079518102269214e-06
4.339594083197382e-07,-1.126278045168023e-06
4.345022143133872e-07,-1.079361558531203e-06
4.35e-07,-1.126034219336412e-06
4.350386730609561e-07,2.065773030034173e-06
4.351017878598369e-07,2.184044833268802e-06
4.351759564300321e-07,9.233141078339707e-07
4.351944985725809e-07,-7.727576377245317e-07
4.352037696438553e-07,-2.160135429342409e-06
4.35222311786404e-07,-6.275740809137777e-06
4.352441961732324e-07,-1.027128318702511e-05
4.352501250002272e-07,-1.110404645559744e-05
4.352526250002272e-07,4.442484551259365e-05
4.352546730250228e-07,-1.562176414309806e-05
4.352561102832924e-07,2.027749414514245e-05
4.352578594781102e-07,-4.976819822988615e-05
4.35259123191348e-07,-9.635636092542847e-06
4.352601250002272e-07,-7.729687478488392e-05
4.352604840079434e-07,-6.615108315887765e-05
4.35260977354998e-07,-6.672243351821165e-05
4.35261416746233e-07,-6.676499600832361e-05
4.352621679784468e-07,-6.731383437851564e-05
4.35263257838763e-07,-6.489869365697465e-05
4.352644278498121e-07,-6.225896034556282e-05
4.352656018666506e-07,-5.993198594569923e-05
4.35266801176777e-07,-6.243560587240329e-05
4.352680710026888e-07,-6.076064352937654e-05
4.352689780956945e-07,-5.880057008474262e-05
4.352700228761122e-07,-5.975996050573207e-05
4.352708335065901e-07,-6.198519509175026e-05
4.352715520799262e-07,-6.311948680428248e-05
4.352724464827924e-07,-6.259028687461118e-05
4.352736661967061e-07,-6.008812908788864e-05
4.352746795959809e-07,-5.788370370790835e-05
4.352758471740011e-07,-5.585266051975552e-05
4.352773208830797e-07,-5.431141724593098e-05
4.352794810475806e-07,-5.405275125200074e-05
4.352818349403775e-07,-5.649672990863063e-05
4.352842841078741e-07,-6.101802037762978e-05
4.352863526182998e-07,-6.300759821404774e-05
4.352885809385644e-07,-6.283928046614032e-05
4.352911792799245e-07,-6.269816074929381e-05
4.352935309439372e-07,-6.841471096048819e-05
