P_inst (Vbp=1.1) X,P_inst (Vbp=1.1) Y,P_inst (Vbp=1.2) X,P_inst (Vbp=1.2) Y,P_inst (Vbp=1.3) X,P_inst (Vbp=1.3) Y,P_inst (Vbp=1.5) X,P_inst (Vbp=1.5) Y
3.540163442760147e-06,3.095377663151616e-06,3.582049892129159e-06,6.997467464539445e-05,3.640259218943818e-06,1.514549016580962e-05,3.751214283996129e-06,3.143201850573805e-05
3.540207665518354e-06,6.371568257158535e-06,3.582821425821912e-06,6.081263912042011e-05,3.640280066685184e-06,1.972512750457923e-05,3.751565493172737e-06,6.439093402869355e-06
3.540223971001575e-06,9.479979164277856e-06,3.583037103936601e-06,5.919370486310315e-05,3.64029037294425e-06,4.387865486579466e-05,3.751867787181437e-06,3.296285701760415e-06
3.540237889159824e-06,1.241622368021406e-05,3.583305903785058e-06,5.904184453693943e-05,3.640299512736231e-06,8.703507387830854e-05,3.752162574260082e-06,2.874068289044361e-06
3.540253241820511e-06,1.472617305508104e-05,3.583607758647942e-06,6.132713284388226e-05,3.640309071720522e-06,0.0001281808023533371,3.752460288904748e-06,2.819348199802254e-06
3.540270642473911e-06,1.545110392418115e-05,3.583827379020227e-06,6.271257937650285e-05,3.640319048464662e-06,0.0001467958565837654,3.752844557180324e-06,2.81213017244928e-06
3.540280603866716e-06,2.045676503939723e-05,3.584029371385622e-06,0.0001193285885412152,3.640329640922418e-06,0.0002644016917048837,3.753377043062828e-06,2.811692947001757e-06
3.540290026580176e-06,4.312075533610146e-05,3.584065712909103e-06,0.0001402465598559063,3.640334128185677e-06,0.0004022255442579733,3.754187214502679e-06,2.811660593589655e-06
3.540301311208761e-06,9.642694440438499e-05,3.584108076853637e-06,0.0001424168209358044,3.640339435198072e-06,0.0005376806915424017,3.755512654813878e-06,2.811765744914861e-06
3.540309935016338e-06,0.0001311264288764083,3.584147522025438e-06,0.0001326230850917156,3.640343296613616e-06,0.0005890612327952043,3.758163535436276e-06,2.811999898114713e-06
3.540320039384959e-06,0.0001489957847594343,3.584179490467033e-06,0.0001263268047231815,3.640348583934645e-06,0.0006073762672707503,3.76e-06,2.812160849098093e-06
3.540329715985497e-06,0.0002678645317056326,3.584190071156653e-06,0.0001253496361585367,3.640352580951305e-06,0.0006001704201238914,3.760067759846099e-06,2.81325553621862e-06
3.540333879444207e-06,0.000396089640097772,3.584198740866353e-06,0.000124781367971624,3.640356800924839e-06,0.0005980468457395623,3.760158709783766e-06,3.014571888752953e-06
3.540338820564868e-06,0.0005266404255769205,3.584208984284619e-06,0.0001237762777323613,3.640359949353016e-06,0.0006210450415079978,3.7602041847526e-06,5.848972462271604e-06
3.540342409742015e-06,0.0005810475795693903,3.584218561536341e-06,0.0001221002258365476,3.640362975584486e-06,0.000660761025558261,3.760221020692436e-06,8.859378887316545e-06
3.540347587317657e-06,0.00060717083946288,3.584233083529998e-06,0.0001179927693276314,3.640364488700222e-06,0.0006813396223737624,3.760236242850794e-06,1.209460878160438e-05
3.540351387989136e-06,0.0006027727372865726,3.584243898055422e-06,0.0001140603615497546,3.640367214247211e-06,0.0007137169361321444,3.760253673862576e-06,1.477321995460325e-05
3.540355499003414e-06,0.000595484846439653,3.584254185139543e-06,0.000110445738241903,3.640370091563106e-06,0.0007408355853651931,3.760271983589035e-06,1.561259503790332e-05
3.540358740695358e-06,0.0006086123288633285,3.584261447680425e-06,0.0001085350445395114,3.640374457387894e-06,0.0007681108691761715,3.760281557167115e-06,2.164075366575424e-05
3.540361504479457e-06,0.0006408274665701629,3.584267705325529e-06,0.0001072198039200206,3.640380870634024e-06,0.0007835691807213367,3.760291437180854e-06,4.847695299386262e-05
3.540364925210171e-06,0.0006868083710669139,3.584273549417241e-06,0.0001060349170354841,3.640391414395728e-06,0.000766449427280122,3.760303300640352e-06,0.0001056013357327751
3.540367675477684e-06,0.0007184442357709796,3.584279406249406e-06,0.0001048439330331458,3.640401824704914e-06,0.0007211356729199573,3.760312874933743e-06,0.0001381024229103715
3.540370549185892e-06,0.0007441793662365505,3.584286738073283e-06,0.0001033258127915868,3.640413086597488e-06,0.0006606632088438993,3.760324399217711e-06,0.000171508637948222
3.540374351061047e-06,0.0007670959995338559,3.584301401721037e-06,0.0001001372337468539,3.640425330523586e-06,0.0005916453111945308,3.760330679120639e-06,0.0002946112929533975
3.540381567141151e-06,0.0007830771302412903,3.584323130930704e-06,9.48277063501361e-05,3.640440864749124e-06,0.0005034860631268973,3.760334797265763e-06,0.0004224157139746642
3.540392071131888e-06,0.0007629591193155767,3.584361079449171e-06,8.118783293496972e-05,3.640462017925836e-06,0.0003786466326863602,3.760339378165289e-06,0.0005368667345286155
3.540402192125778e-06,0.0007178164074502396,3.584393045041377e-06,6.326231655561402e-05,3.640481008962918e-06,0.0002519288480290728,3.760343562776807e-06,0.0005916549285963762
3.540412993986256e-06,0.0006595481828982721,3.584425697596018e-06,4.552846242470898e-05,3.6405e-06,0.0001419015614649964,3.760348560441643e-06,0.0006081336100329825
3.54042476155019e-06,0.0005931794550883899,3.584465546205615e-06,3.07439866139817e-05,3.640507712678666e-06,0.0001224950089458813,3.760352830093037e-06,0.0006003687099043597
3.540439811536056e-06,0.0005078451725565215,3.584496982159486e-06,2.33888468684958e-05,3.640518663184982e-06,0.0001041563008249526,3.760357178308659e-06,0.0005999190500162367
3.540460004753018e-06,0.0003897761649538917,3.584559854067228e-06,1.56064773855565e-05,3.640529924695932e-06,9.587031391308836e-05,3.760360473365473e-06,0.0006270055469828269
3.540480002376509e-06,0.0002583889685043497,3.584626502264721e-06,1.191290425404535e-05,3.640546445044584e-06,9.115870280031634e-05,3.760363719824223e-06,0.0006705257699841149
3.540499999999999e-06,0.0001417894901703682,3.584753862951381e-06,8.511426235188023e-06,3.640563095895095e-06,8.976487082963093e-05,3.760365141478352e-06,0.0006894384988811133
3.540506851461273e-06,0.0001237362878952557,3.584907457194376e-06,6.253991330905189e-06,3.640585896435086e-06,8.911722023059747e-05,3.760367984786609e-06,0.0007218102913199014
3.540517438499939e-06,0.0001050427268884088,3.585111403851689e-06,4.543533761204823e-06,3.640615561479252e-06,8.863350549042673e-05,3.760371147466646e-06,0.0007493224713030452
3.540528171449104e-06,9.647483801620783e-05,3.585352961557503e-06,3.551085306238393e-06,3.640666945538493e-06,8.796461625435074e-05,3.760376370205527e-06,0.0007763889317095421
3.540544028206846e-06,9.124215692952564e-05,3.5857367858543e-06,3.036887126458162e-06,3.640769713656975e-06,8.665531173590891e-05,3.760384333505195e-06,0.0007840751475755421
3.540559949000293e-06,8.963998702234377e-05,3.585817079199236e-06,2.992434547783275e-06,3.640975249893939e-06,8.404370022869928e-05,3.760395427827259e-06,0.0007530319205590212
3.540580806119347e-06,8.892114931413583e-05,3.585977665889109e-06,2.929377119037285e-06,3.64127454491653e-06,8.024391604459535e-05,3.760406560976448e-06,0.0006987876684526162
3.540607426258599e-06,8.842955040384772e-05,3.586210097411036e-06,2.877299195913869e-06,3.641667076265041e-06,7.527427114607094e-05,3.760418670778412e-06,0.0006316877737566515
3.540651906253414e-06,8.783994722967752e-05,3.586674960454892e-06,2.836383843547447e-06,3.642215640533581e-06,6.835275526405079e-05,3.76043261484518e-06,0.0005528211168166159
3.540733925139936e-06,8.675986871520589e-05,3.587488370101624e-06,2.821678399909997e-06,3.643138146586407e-06,5.824224439884042e-05,3.760451048135608e-06,0.0004470556408629127
3.54089796291298e-06,8.462171733627536e-05,3.588493484184867e-06,2.81864618109974e-06,3.643335563464427e-06,5.75611487593801e-05,3.760477331120605e-06,0.000279774814728904
3.541165753088734e-06,8.113283580662031e-05,3.589246742092433e-06,2.817704000867035e-06,3.643578734926885e-06,5.849699604251942e-05,3.760499999999999e-06,0.0001429860513021441
3.541506422454941e-06,7.67072082935213e-05,3.59e-06,2.817089501935191e-06,3.643847502756279e-06,6.015861156937934e-05,3.760507816252823e-06,0.0001229169544344296
3.541967931180191e-06,7.073380278234985e-05,3.590040560956665e-06,2.817393492626618e-06,3.644056947880895e-06,6.663345081656508e-05,3.760520333843142e-06,0.0001026562965707101
3.54266852398126e-06,6.231371131447568e-05,3.590100535862757e-06,2.819802167309112e-06,3.644116824510726e-06,8.174806434902423e-05,3.760533236589009e-06,9.468222053275001e-05
3.542871606753596e-06,6.065830481674284e-05,3.590196679876592e-06,4.142453002085199e-06,3.644146762825642e-06,9.504467800802759e-05,3.760552482429777e-06,9.069502200576041e-05
3.543151314474559e-06,6.026919649352616e-05,3.5902384990228e-06,9.4530434307429e-06,3.644206639455473e-06,0.0001289451848248923,3.760570580931997e-06,8.973145783079285e-05
3.543450467462524e-06,6.272230058698544e-05,3.590257125136145e-06,1.276798249197156e-05,3.64425449084812e-06,0.0001423198356246492,3.760596357828325e-06,8.928832869599908e-05
3.543670541364094e-06,6.414465780887302e-05,3.59027953769286e-06,1.485361086767639e-05,3.644297189838139e-06,0.0001343589439880125,3.760632793239058e-06,8.878151105094165e-05
3.54386276192307e-06,0.0001051049029730928,3.59029514498317e-06,1.942042195716809e-05,3.644315387348555e-06,0.0001299180753682462,3.760697961997839e-06,8.796861783530373e-05
3.543905476913692e-06,0.0001327334639265573,3.590301011843245e-06,3.046304140728833e-05,3.644350176699065e-06,0.0001244521106370648,3.760828299515399e-06,8.635788397836914e-05
3.543943156214927e-06,0.0001456532817178355,3.59030274562734e-06,3.574504905517767e-05,3.644361536249023e-06,0.0001237471603641457,3.76108897455052e-06,8.314729431502634e-05
3.543981767038491e-06,0.0001406638041566191,3.590304411862952e-06,4.187298909463606e-05,3.644371594596281e-06,0.0001228937198391976,3.761434656545737e-06,7.889106040361406e-05
3.544028473198179e-06,0.0001288459764010961,3.590305638837137e-06,4.708013312084568e-05,3.644381493600132e-06,0.0001213791192613099,3.761907018374982e-06,7.308906220261e-05
3.544043421581651e-06,0.0001268254325283069,3.590308092785506e-06,5.919844916589457e-05,3.64439149491564e-06,0.0001189941510941054,3.762603493612129e-06,6.458322191984829e-05
3.544052431580716e-06,0.0001261422295351454,3.590311011843245e-06,7.607485952101727e-05,3.64440324775718e-06,0.0001152790463447265,3.762940268847191e-06,6.06105990982443e-05
3.544064868441913e-06,0.000124941199754796,3.590311416865722e-06,7.85628546663746e-05,3.644414034506086e-06,0.0001115190981353219,3.763613819317314e-06,5.533476841554268e-05
3.544073602546614e-06,0.0001233869326538662,3.590312171772861e-06,8.328469169651846e-05,3.644420519566794e-06,0.0001094930913277227,3.763745159192664e-06,5.54579180785687e-05
3.544083002697422e-06,0.0001208587362583104,3.590312880232967e-06,8.777803849492086e-05,3.644427163350364e-06,0.0001079302345160459,3.764007838943364e-06,5.679945891489106e-05
3.544093766915342e-06,0.0001170415364556126,3.590314297153181e-06,9.685682187211882e-05,3.644433863335657e-06,0.0001066278656810457,3.764238918171871e-06,5.720595943924228e-05
3.544103594043912e-06,0.0001131767768734176,3.590317130993607e-06,0.0001147744501327308,3.644440515303366e-06,0.0001053759139452914,3.764477147134704e-06,0.0001020206049900512
3.544109461653004e-06,0.0001110498932505607,3.59032279867446e-06,0.000145049434300088,3.644446793169239e-06,0.000104191788976401,3.764527004080363e-06,0.0001295924093251692
3.544115542446385e-06,0.000109336922097773,3.590331402685239e-06,0.0001621508007951713,3.644455262941827e-06,0.0001025611259081766,3.764549063665762e-06,0.0001363417471749753
3.544121221118643e-06,0.0001080357114180579,3.590334598227521e-06,0.0001617495934926669,3.644472202487003e-06,9.910967671482066e-05,3.76459318283656e-06,0.000136051850828333
3.544127654278558e-06,0.0001066249520988134,3.590340989312083e-06,0.0002187545477800767,3.644498249084315e-06,9.296347950551662e-05,3.764640745091682e-06,0.0001262366985505143
3.544133168717302e-06,0.0001054131892722185,3.590344324891098e-06,0.0002978071767683371,3.644540899425709e-06,7.648135625418884e-05,3.764665770242826e-06,0.0001228352785783624
3.544140078976997e-06,0.0001038650409793451,3.590347913693334e-06,0.0003699317127586419,3.64457498746177e-06,5.766364097190985e-05,3.764677384878581e-06,0.0001221187550473247
3.544152811490434e-06,0.0001008829484839749,3.590350822860653e-06,0.0003949310991753416,3.644615768592125e-06,3.857560391356589e-05,3.764687551135261e-06,0.000121566577423521
3.544172306130857e-06,9.582567869250355e-05,3.59035383301486e-06,0.0003923830875659267,3.644652969639626e-06,2.736427471186585e-05,3.764698461061005e-06,0.0001204593716996814
3.544206998487512e-06,8.339798696750917e-05,3.590356947269234e-06,0.0003843023177267936,3.644690670885724e-06,2.031116014499683e-05,3.76471134322586e-06,0.0001180733189209118
3.54423559606832e-06,6.717263433585225e-05,3.590360088729514e-06,0.000377221387001818,3.644766073377921e-06,1.342735025762548e-05,3.764724682673558e-06,0.0001144320720207545
3.544264586815268e-06,4.998283437044666e-05,3.590362965732517e-06,0.0003729498573863208,3.644842657399306e-06,1.036712408453779e-05,3.764737022359101e-06,0.0001105727240076378
3.544276355331924e-06,4.416006236856672e-05,3.590365411122285e-06,0.000379023919196839,3.644995825442076e-06,7.284702834980811e-06,3.764744463708381e-06,0.0001084593243550662
3.544299892365237e-06,3.465759403191547e-05,3.590368156160674e-06,0.0003939895467948827,3.645180708559867e-06,5.274362488637038e-06,3.764752147306759e-06,0.000106848936281935
3.544342009029792e-06,2.363559902043641e-05,3.590370626257639e-06,0.0004075150106335221,3.645407801058349e-06,3.950689905680801e-06,3.764759481608816e-06,0.0001056006353828623
3.54439542808968e-06,1.658397329249556e-05,3.590373195428629e-06,0.0004192600064237361,3.645696665982565e-06,3.230474503068533e-06,3.764767116220623e-06,0.0001043464159687435
3.544463676250045e-06,1.244677578672193e-05,3.590375926475819e-06,0.0004285586042144389,3.645810896233617e-06,3.107423793797099e-06,3.764774077206069e-06,0.0001032005215770268
3.544559842278581e-06,9.50257485399146e-06,3.590379757711753e-06,0.0004369015342631339,3.64603935673572e-06,2.966312040638329e-06,3.764784005652729e-06,0.000101537492256171
3.544709332073992e-06,6.861667816773666e-06,3.590385239996679e-06,0.0004413506172338506,3.646282874812108e-06,2.893224157204015e-06,3.764803862546047e-06,9.799150233850561e-05
3.54489711903444e-06,4.950746084112423e-06,3.590391967352277e-06,0.0004395369909295694,3.646603965264124e-06,2.850112942705631e-06,3.764832703374127e-06,9.189834867441637e-05
3.54512150102355e-06,3.778527225189038e-06,3.590399643312393e-06,0.0004328271994325446,3.647020121987999e-06,2.829883876169186e-06,3.764870564270816e-06,7.920007296364011e-05
3.545458962886417e-06,3.147308496519079e-06,3.590408741246494e-06,0.0004228640783534669,3.647846998184978e-06,2.819995605206516e-06,3.764908879481516e-06,5.987145457828109e-05
3.54553775511386e-06,3.081070536756206e-06,3.590420749132445e-06,0.000409496552083993,3.648959799286903e-06,2.817359498905179e-06,3.76495120857878e-06,4.06320927288793e-05
3.545695339568745e-06,2.986477658950401e-06,3.590438145476127e-06,0.0003978117615855536,3.65e-06,2.816330704273161e-06,3.764993136458995e-06,2.802750886321299e-05
3.545901205342008e-06,2.913425417522661e-06,3.590456244828671e-06,0.0004159209252006166,3.650048624333122e-06,2.81667897072966e-06,3.765034809294176e-06,2.02646750269588e-05
3.546312936888532e-06,2.85060206051527e-06,3.590469459360507e-06,0.000452183861129629,3.650118132736082e-06,2.825232923510787e-06,3.765118154964539e-06,1.280116781840101e-05
3.54703900080367e-06,2.825362869414209e-06,3.590484352213849e-06,0.0004779362869427795,3.650163382451019e-06,3.012767790225561e-06,3.765204076822845e-06,9.611440717303241e-06
3.547927856231603e-06,2.820750866333213e-06,3.590492176106925e-06,0.0004736637408868686,3.650186007308488e-06,3.576817446454785e-06,3.765375920539458e-06,6.632975568756756e-06
3.549096629280722e-06,2.81896893076461e-06,3.5905e-06,0.0004618067133495358,3.650231257023424e-06,8.193854160439528e-06,3.765585514567151e-06,4.798420296639136e-06
3.55e-06,2.818278453859712e-06,3.590505764093589e-06,0.0004509472819802409,3.650250843493974e-06,1.176803538815517e-05,3.765843423613594e-06,3.660792683788882e-06
3.55004251030898e-06,2.818622664863615e-06,3.590513016810939e-06,0.0004426906834492088,3.65027289788915e-06,1.460274487455503e-05,3.766163551921929e-06,3.089976128246001e-06
3.55010308740657e-06,2.821505309577687e-06,3.59051782628492e-06,0.0004435579052839942,3.650290140320465e-06,1.589730236864757e-05,3.766295892593705e-06,2.996378237227591e-06
3.550208491229325e-06,5.107693193625322e-06,3.590521534776452e-06,0.0004450897721965641,3.650301086823697e-06,3.047127676495841e-05,3.766560573937259e-06,2.899769187769315e-06
3.550236449767225e-06,9.166452807857521e-06,3.590525254142133e-06,0.0004410777218321232,3.650303586823697e-06,3.845172406853156e-05,3.766858912983796e-06,2.854005406045567e-06
3.550252950181312e-06,1.219882337805004e-05,3.590529649935243e-06,0.0004240395973567074,3.650305858476354e-06,4.777388375140293e-05,3.76723325017844e-06,2.831546894845696e-06
